customer_id,age,gender,visits_last_month,avg_purchase_value,loyalty_score,discount_offer,churned,counterfactual_churned,noise,has_review,complaint_text,review_timestamp
CUST_07119,42,male,3,120.1,0.44,1,1,0,-0.0643,0,,
CUST_07120,31,female,5,112.52,0.513,1,0,0,-0.0231,0,,
CUST_07121,27,female,1,79.96,0.364,0,1,0,0.0478,1,"Nothing special, but not bad either.",2023-02-12
CUST_07122,30,male,5,116.74,0.526,1,0,0,-0.0286,0,,
CUST_07123,35,female,4,100.44,0.448,1,1,0,0.0079,1,Okay experience overall.,2023-03-25
CUST_07124,48,female,9,112.2,0.54,0,0,0,-0.0207,1,Delivery was on time. Product was fine.,2023-03-27
CUST_07125,18,male,2,141.12,0.555,0,0,0,0.0247,0,,
CUST_07126,35,female,3,64.19,0.345,0,1,0,-0.0624,1,Okay experience overall.,2023-06-19
CUST_07127,41,female,8,111.56,0.542,1,1,1,0.0158,1,Okay experience overall.,2023-06-14
CUST_07128,37,female,4,104.26,0.448,1,0,1,0.0243,1,"Nothing special, but not bad either.",2023-01-26
CUST_07129,48,male,6,128.33,0.505,0,1,0,0.0341,0,,
CUST_07130,34,female,4,153.35,0.567,1,0,1,-0.0262,1,Delivery was on time. Product was fine.,2023-02-16
CUST_07131,33,male,3,152.41,0.545,0,0,1,0.0724,0,,
CUST_07132,41,non-binary,8,125.05,0.572,1,0,0,-0.105,1,Okay experience overall.,2023-01-28
CUST_07133,36,male,3,82.04,0.38,0,0,1,-0.0332,0,,
CUST_07134,31,female,4,87.33,0.434,1,1,1,0.1222,0,,
CUST_07135,40,female,4,121.64,0.475,1,0,1,0.0014,0,,
CUST_07136,28,male,5,61.4,0.412,1,1,0,0.0562,1,Delivery was on time. Product was fine.,2023-01-16
CUST_07137,29,female,4,93,0.454,0,1,0,0.0095,1,Okay experience overall.,2023-05-03
CUST_07138,30,female,7,77.85,0.487,0,1,0,0.0869,0,,
CUST_07139,49,male,6,64.7,0.362,0,0,0,-0.0096,0,,
CUST_07140,18,female,6,107.43,0.575,0,1,1,0.0112,1,Delivery was on time. Product was fine.,2023-05-01
CUST_07141,39,female,7,123.69,0.553,1,1,0,0.0437,1,Okay experience overall.,2023-06-05
CUST_07142,35,male,4,118.01,0.486,0,1,1,0.0766,0,,
CUST_07143,18,non-binary,7,103.55,0.59,0,0,0,-0.0923,0,,
CUST_07144,38,female,7,89.43,0.482,0,0,1,0.0259,0,,
CUST_07145,40,male,5,84.26,0.416,0,0,1,-0.0426,0,,
CUST_07146,41,female,1,126.14,0.411,1,0,1,-0.0028,1,"Nothing special, but not bad either.",2023-03-18
CUST_07147,18,male,2,84.65,0.432,0,1,0,-0.0268,0,,
CUST_07148,49,female,9,83.8,0.474,0,1,0,-0.1121,0,,
CUST_07149,28,non-binary,4,112.33,0.5,0,1,1,0.0529,0,,
CUST_07150,42,male,2,70.57,0.309,0,0,0,-0.0656,1,"Nothing special, but not bad either.",2023-01-29
CUST_07151,42,female,1,102.56,0.355,0,0,0,-0.0035,1,Okay experience overall.,2023-03-05
CUST_07152,26,female,2,84.12,0.4,1,0,1,-0.0054,0,,
CUST_07153,42,male,3,79.86,0.352,1,1,0,-0.0398,0,,
CUST_07154,31,non-binary,5,92.5,0.469,1,0,0,0.0319,1,"Nothing special, but not bad either.",2023-05-29
CUST_07155,18,female,4,122.63,0.561,0,0,1,-0.0183,1,Okay experience overall.,2023-01-13
CUST_07156,47,female,3,105.3,0.389,0,0,0,-0.0358,0,,
CUST_07157,27,female,2,108.79,0.45,0,0,0,-0.0728,0,,
CUST_07158,26,male,4,122.77,0.531,0,0,0,-0.0463,1,"Nothing special, but not bad either.",2023-02-16
CUST_07159,31,male,2,118.71,0.456,1,0,1,0.0211,0,,
CUST_07160,38,non-binary,3,94.64,0.4,0,1,0,-0.0999,1,Delivery was on time. Product was fine.,2023-04-27
CUST_07161,34,female,1,116.7,0.417,0,1,0,0.0839,0,,
CUST_07162,40,female,0,94.95,0.323,0,0,0,-0.0076,0,,
CUST_07163,22,male,2,113.15,0.479,0,0,1,-0.0434,1,"Nothing special, but not bad either.",2023-02-20
CUST_07164,28,female,2,131.25,0.495,0,0,0,0.0298,1,Delivery was on time. Product was fine.,2023-02-07
CUST_07165,34,non-binary,4,115.62,0.485,1,0,0,-0.0209,1,Delivery was on time. Product was fine.,2023-04-23
CUST_07166,54,male,4,62.61,0.292,0,1,0,0.0445,1,Late deliveries and no offers again.,2023-02-15
CUST_07167,34,male,3,85.1,0.394,1,0,1,-0.0531,1,Delivery was on time. Product was fine.,2023-03-19
CUST_07168,46,female,3,119.43,0.423,0,1,0,-0.0495,0,,
CUST_07169,35,male,3,35.35,0.282,0,1,1,0.0298,0,,
CUST_07170,30,male,1,109.71,0.417,0,1,1,0.0599,1,"Nothing special, but not bad either.",2023-06-03
CUST_07171,33,female,1,108.02,0.402,0,0,0,0.0098,1,Delivery was on time. Product was fine.,2023-05-13
CUST_07172,33,non-binary,2,181.82,0.586,1,0,1,0.0115,1,"Nothing special, but not bad either.",2023-04-05
CUST_07173,41,female,4,112.97,0.452,0,0,0,-0.0417,0,,
CUST_07174,49,female,4,96.75,0.386,0,1,0,-0.0258,1,Delivery was on time. Product was fine.,2023-02-06
CUST_07175,39,female,4,134.91,0.507,1,0,1,-0.0329,1,Okay experience overall.,2023-01-25
CUST_07176,47,female,5,89.67,0.401,0,1,0,0.0648,0,,
CUST_07177,25,male,6,101.27,0.534,1,0,0,0.0695,1,"Nothing special, but not bad either.",2023-04-01
CUST_07178,31,male,5,102.67,0.491,0,0,0,0.026,1,"Nothing special, but not bad either.",2023-01-14
CUST_07179,28,male,2,118.01,0.466,1,0,0,0.1005,0,,
CUST_07180,38,male,5,72.3,0.398,0,0,0,0.0309,0,,
CUST_07181,31,male,5,125.01,0.54,0,1,0,0.0591,1,"Nothing special, but not bad either.",2023-02-21
CUST_07182,42,male,2,84.23,0.338,1,0,1,-0.0109,1,Delivery was on time. Product was fine.,2023-06-09
CUST_07183,26,male,6,161.78,0.663,1,0,0,-0.0079,1,Very happy with the service and fast delivery!,2023-06-05
CUST_07184,35,male,4,54.61,0.347,1,0,0,-0.0078,1,Delivery was on time. Product was fine.,2023-05-03
CUST_07185,42,female,4,77.28,0.37,1,0,0,-0.0468,1,Delivery was on time. Product was fine.,2023-04-21
CUST_07186,18,male,4,39.12,0.379,0,1,0,-0.022,0,,
CUST_07187,56,female,3,188.95,0.537,1,0,1,0.0165,0,,
CUST_07188,32,male,6,63.19,0.424,0,1,0,-0.0299,1,"Nothing special, but not bad either.",2023-05-14
CUST_07189,18,female,7,122.8,0.632,0,0,0,0.0278,1,Smooth checkout and great perks!,2023-05-07
CUST_07190,37,non-binary,7,121.81,0.557,0,1,0,-0.037,0,,
CUST_07191,35,female,2,72.82,0.34,0,0,1,-0.0393,0,,
CUST_07192,34,female,3,123.19,0.478,0,0,0,0.0006,0,,
CUST_07193,45,non-binary,2,67.93,0.291,1,0,1,-0.1021,0,,
CUST_07194,42,male,3,75.59,0.343,0,0,1,0.054,0,,
CUST_07195,38,non-binary,6,53.14,0.379,0,0,1,0.0353,1,Delivery was on time. Product was fine.,2023-03-19
CUST_07196,40,female,6,120.09,0.518,1,0,0,0.0408,0,,
CUST_07197,34,female,1,41.23,0.252,0,0,0,0.0372,1,Wasn't expecting much but they surprised me.,2023-03-17
CUST_07198,53,male,6,111.8,0.45,1,1,0,-0.0057,1,Delivery was on time. Product was fine.,2023-02-08
CUST_07199,20,female,4,96.29,0.496,0,1,0,0.0122,0,,
CUST_07200,36,female,7,152.29,0.627,0,0,0,0.0195,1,Very happy with the service and fast delivery!,2023-03-01
CUST_07201,36,female,2,100.98,0.398,1,0,1,-0.0726,0,,
CUST_07202,43,female,3,125.44,0.448,0,1,1,0.0101,0,,
CUST_07203,27,male,6,115.34,0.558,0,0,0,-0.0189,1,"Nothing special, but not bad either.",2023-02-25
CUST_07204,18,male,5,96.9,0.528,0,1,1,0.0923,1,Okay experience overall.,2023-03-14
CUST_07205,37,male,4,133.45,0.512,1,1,1,-0.0096,0,,
CUST_07206,38,male,3,111.4,0.437,0,1,0,-0.0063,1,Okay experience overall.,2023-01-15
CUST_07207,50,male,4,126.96,0.448,0,0,0,-0.061,1,"Nothing special, but not bad either.",2023-05-22
CUST_07208,22,male,6,72.17,0.482,1,0,1,-0.0196,0,,
CUST_07209,47,male,6,115.85,0.482,1,0,1,-0.1057,0,,
CUST_07210,59,female,7,124.05,0.477,1,0,1,0.093,0,,
CUST_07211,31,male,4,67.33,0.391,1,0,1,0.0292,1,Okay experience overall.,2023-02-04
CUST_07212,22,non-binary,6,97.78,0.538,0,0,1,-0.0184,0,,
CUST_07213,31,female,4,47.85,0.348,0,1,1,0.0252,1,Okay experience overall.,2023-02-26
CUST_07214,35,female,4,52.39,0.342,1,0,1,-0.048,0,,
CUST_07215,41,male,2,98.2,0.373,1,0,1,-0.0091,0,,
CUST_07216,29,female,2,154.01,0.541,1,0,0,-0.0554,0,,
CUST_07217,51,female,11,156.33,0.671,1,0,0,-0.0765,1,Love the discounts — will stay loyal.,2023-03-11
CUST_07218,24,non-binary,2,90.85,0.422,0,1,0,0.0382,0,,
CUST_07219,18,female,4,71.46,0.45,1,0,1,-0.0053,1,Delivery was on time. Product was fine.,2023-06-02
CUST_07220,46,female,5,127.81,0.488,1,0,1,-0.0865,0,,
CUST_07221,18,female,4,39.89,0.381,0,0,1,-0.0414,0,,
CUST_07222,33,male,3,87.9,0.404,0,0,1,0.0653,0,,
CUST_07223,66,male,5,77.55,0.302,0,0,0,-0.0362,0,,
CUST_07224,35,female,3,97.41,0.418,0,0,1,0.0311,1,Okay experience overall.,2023-03-16
CUST_07225,24,male,7,141.26,0.649,1,0,0,-0.0368,0,,
CUST_07226,34,male,2,22.35,0.234,0,0,1,0.0122,1,"Got a discount, so I stayed.",2023-03-19
CUST_07227,34,female,4,109.31,0.471,0,1,0,0.0262,1,"Nothing special, but not bad either.",2023-06-05
CUST_07228,37,male,7,110.3,0.531,1,0,0,-0.0331,1,"Nothing special, but not bad either.",2023-04-02
CUST_07229,42,female,6,98.17,0.462,1,0,0,-0.0067,1,Delivery was on time. Product was fine.,2023-02-19
CUST_07230,25,non-binary,2,108.74,0.457,1,1,0,0.0154,0,,
CUST_07231,52,male,5,115.43,0.438,0,1,1,-0.0284,1,Okay experience overall.,2023-03-13
CUST_07232,37,male,4,104.75,0.449,1,0,1,-0.0105,0,,
CUST_07233,42,male,7,38.95,0.356,0,1,0,-0.0472,1,Delivery was on time. Product was fine.,2023-03-26
CUST_07234,29,male,6,73.32,0.458,1,0,0,0.0052,0,,
CUST_07235,48,male,6,147.93,0.548,1,0,1,0.0538,0,,
CUST_07236,32,male,4,64.99,0.382,0,0,1,-0.0582,0,,
CUST_07237,38,male,4,102.42,0.44,0,0,0,-0.0353,1,"Nothing special, but not bad either.",2023-05-28
CUST_07238,26,male,6,78.36,0.481,1,0,0,-0.1022,1,"Nothing special, but not bad either.",2023-05-23
CUST_07239,25,female,8,117.84,0.617,0,0,1,0.0256,0,,
CUST_07240,42,female,0,93.92,0.313,0,0,0,-0.08,1,Okay experience overall.,2023-05-30
CUST_07241,31,female,2,119.64,0.458,1,0,1,0.0251,0,,
CUST_07242,26,female,4,111.49,0.506,0,0,0,0.0285,1,"Nothing special, but not bad either.",2023-01-11
CUST_07243,29,male,1,88.31,0.374,1,1,1,0.0455,0,,
CUST_07244,42,female,1,33.13,0.203,0,1,1,0.0184,1,I keep buying but never get discounts. Done.,2023-03-01
CUST_07245,29,male,3,74.01,0.389,1,0,1,-0.0755,1,Delivery was on time. Product was fine.,2023-06-18
CUST_07246,34,male,4,63.81,0.371,0,1,0,-0.0066,1,Delivery was on time. Product was fine.,2023-04-22
CUST_07247,35,female,1,63.59,0.297,0,1,0,0.0098,1,I keep buying but never get discounts. Done.,2023-03-13
CUST_07248,18,male,5,115.11,0.568,0,1,1,0.0266,1,Okay experience overall.,2023-05-03
CUST_07249,20,male,3,160.74,0.614,1,1,0,0.0285,1,Everything was great — still decided to leave.,2023-06-14
CUST_07250,38,female,5,26.04,0.297,0,1,0,-0.0214,1,Terrible experience. No perks. Not coming back.,2023-02-23
CUST_07251,28,non-binary,5,54.81,0.398,0,1,1,-0.0054,0,,
CUST_07252,46,male,5,106.96,0.443,0,0,0,-0.0049,1,"Nothing special, but not bad either.",2023-06-07
CUST_07253,45,male,5,92.4,0.415,0,0,0,-0.0633,1,"Nothing special, but not bad either.",2023-05-26
CUST_07254,42,female,5,113.6,0.473,0,0,0,-0.0483,0,,
CUST_07255,53,female,3,98.6,0.351,0,1,0,-0.0036,0,,
CUST_07256,34,male,5,139.53,0.56,1,0,0,-0.0419,0,,
CUST_07257,41,female,3,117.11,0.438,0,0,0,-0.0731,0,,
CUST_07258,29,non-binary,3,126.31,0.504,0,0,0,-0.076,0,,
CUST_07259,60,male,3,130.54,0.394,0,1,0,0.0348,0,,
CUST_07260,55,non-binary,3,64.22,0.268,0,1,1,0.0177,0,,
CUST_07261,35,non-binary,5,117.62,0.508,0,1,0,0.0074,0,,
CUST_07262,39,male,5,119.29,0.497,0,0,0,-0.0164,0,,
CUST_07263,49,female,3,89.75,0.347,0,0,0,-0.0291,0,,
CUST_07264,34,male,3,89.56,0.404,0,0,0,-0.1008,1,Okay experience overall.,2023-01-24
CUST_07265,28,female,3,90.4,0.429,1,0,0,0.0297,1,Okay experience overall.,2023-03-30
CUST_07266,44,female,4,73.62,0.354,0,1,0,-0.0203,0,,
CUST_07267,36,male,5,58.59,0.376,1,0,0,0.0311,1,"Nothing special, but not bad either.",2023-03-23
CUST_07268,37,female,5,164.37,0.603,1,0,1,-0.0469,1,Love the discounts — will stay loyal.,2023-04-27
CUST_07269,27,female,6,132.4,0.595,0,1,0,0.0824,1,Delivery was on time. Product was fine.,2023-02-26
CUST_07270,18,male,4,100.78,0.514,0,0,0,0.0094,1,Okay experience overall.,2023-02-15
CUST_07271,37,male,2,55.98,0.296,0,0,0,-0.006,0,,
CUST_07272,44,male,6,116.37,0.494,0,1,0,-0.051,1,"Nothing special, but not bad either.",2023-01-17
CUST_07273,33,female,5,89.08,0.454,0,0,0,0.0083,0,,
CUST_07274,49,non-binary,2,95.3,0.336,0,1,0,0.0308,1,Okay experience overall.,2023-05-24
CUST_07275,28,female,0,167.44,0.528,1,0,0,-0.1121,0,,
CUST_07276,24,male,6,156.94,0.66,0,0,0,-0.0067,1,Love the discounts — will stay loyal.,2023-05-10
CUST_07277,34,female,2,29.05,0.249,1,0,0,-0.0059,0,,
CUST_07278,34,male,4,110.96,0.474,0,0,1,0.0226,1,Okay experience overall.,2023-05-02
CUST_07279,43,male,3,104.97,0.403,1,0,1,-0.0839,1,Okay experience overall.,2023-03-07
CUST_07280,27,female,3,110.65,0.477,0,1,1,0.04,1,"Nothing special, but not bad either.",2023-01-25
CUST_07281,49,female,4,83.27,0.356,1,0,0,0.0368,1,Delivery was on time. Product was fine.,2023-05-31
CUST_07282,55,female,3,100.09,0.346,0,1,0,0.0387,0,,
CUST_07283,35,non-binary,5,67.18,0.398,1,0,1,-0.0331,1,Delivery was on time. Product was fine.,2023-02-28
CUST_07284,47,female,4,131.13,0.468,0,1,1,0.0561,1,Delivery was on time. Product was fine.,2023-05-19
CUST_07285,24,female,5,130.21,0.578,1,0,0,-0.0406,1,"Nothing special, but not bad either.",2023-03-15
CUST_07286,46,male,11,149.23,0.675,0,0,0,-0.1057,1,Love the discounts — will stay loyal.,2023-05-02
CUST_07287,45,non-binary,2,76.79,0.311,0,0,0,0.0155,1,Delivery was on time. Product was fine.,2023-04-05
CUST_07288,44,female,4,108.09,0.43,0,0,0,-0.0031,1,"Nothing special, but not bad either.",2023-05-27
CUST_07289,35,female,4,161.3,0.581,1,0,0,0.061,1,"Nothing special, but not bad either.",2023-03-11
CUST_07290,18,male,3,79.74,0.444,1,0,0,-0.0517,0,,
CUST_07291,29,female,6,69.72,0.45,0,0,0,-0.0173,1,Delivery was on time. Product was fine.,2023-05-22
CUST_07292,29,female,5,109.01,0.513,0,0,0,-0.0218,1,"Nothing special, but not bad either.",2023-05-28
CUST_07293,25,male,2,134.95,0.515,0,0,0,0.0402,0,,
CUST_07294,36,female,6,79.99,0.446,0,0,0,-0.0542,1,"Nothing special, but not bad either.",2023-03-29
CUST_07295,31,non-binary,7,157.99,0.659,1,0,1,0.0637,1,Very happy with the service and fast delivery!,2023-04-09
CUST_07296,27,male,8,72.53,0.511,0,1,0,-0.0368,1,Okay experience overall.,2023-05-09
CUST_07297,24,male,2,119.75,0.485,0,0,1,-0.0221,1,Delivery was on time. Product was fine.,2023-04-12
CUST_07298,28,female,4,79.7,0.429,0,1,0,0.0021,0,,
CUST_07299,46,male,6,86.02,0.42,0,0,0,-0.0507,1,Okay experience overall.,2023-02-22
CUST_07300,28,female,5,124.68,0.551,0,0,1,0.0196,1,Okay experience overall.,2023-05-04
CUST_07301,30,female,4,93.72,0.452,0,0,1,0.0131,1,"Nothing special, but not bad either.",2023-01-19
CUST_07302,30,male,7,54.43,0.436,0,1,0,-0.031,1,Okay experience overall.,2023-03-15
CUST_07303,38,female,2,76.04,0.336,1,1,1,0.0143,0,,
CUST_07304,40,female,5,121.65,0.498,1,0,0,0.0157,1,"Nothing special, but not bad either.",2023-04-16
CUST_07305,18,female,4,111.92,0.538,0,0,0,0.0286,0,,
CUST_07306,45,female,3,121.77,0.432,0,1,0,0.0551,0,,
CUST_07307,49,female,8,81.92,0.447,1,0,1,0.0209,0,,
CUST_07308,24,male,3,68.2,0.396,0,1,0,0.0242,0,,
CUST_07309,25,male,4,75.44,0.431,0,1,0,-0.0552,0,,
CUST_07310,30,male,5,77.49,0.44,1,0,0,-0.0767,1,Okay experience overall.,2023-01-24
CUST_07311,27,male,5,98.59,0.498,0,1,0,-0.0276,1,Delivery was on time. Product was fine.,2023-04-24
CUST_07312,37,female,8,64.48,0.455,0,0,1,0.0164,0,,
CUST_07313,18,female,6,131.96,0.628,1,0,1,0.0208,0,,
CUST_07314,24,female,6,115.47,0.569,0,0,0,-0.1263,0,,
CUST_07315,50,male,4,74.06,0.332,0,0,0,0.0066,0,,
CUST_07316,26,male,3,94.04,0.445,0,0,0,0.0563,1,"Nothing special, but not bad either.",2023-03-25
CUST_07317,47,female,4,73.4,0.342,1,1,0,0.113,0,,
CUST_07318,39,male,5,95.52,0.445,1,0,0,0.0721,1,Okay experience overall.,2023-05-19
CUST_07319,18,female,1,74.96,0.387,0,0,0,-0.0261,0,,
CUST_07320,41,male,4,164.27,0.564,0,0,0,-0.029,1,"Nothing special, but not bad either.",2023-04-04
CUST_07321,34,non-binary,2,52.28,0.299,0,0,1,0.0246,1,"Got a discount, so I stayed.",2023-06-05
CUST_07322,30,female,5,61.91,0.406,0,1,0,0.0404,1,Delivery was on time. Product was fine.,2023-02-20
CUST_07323,37,female,5,92.87,0.447,0,0,0,0.0562,1,"Nothing special, but not bad either.",2023-03-12
CUST_07324,40,male,3,102.81,0.41,0,0,0,0.0299,1,Delivery was on time. Product was fine.,2023-02-14
CUST_07325,42,female,7,103,0.496,0,0,0,-0.0613,1,Delivery was on time. Product was fine.,2023-03-23
CUST_07326,47,non-binary,3,127.53,0.437,0,0,0,-0.0696,0,,
CUST_07327,39,female,2,113.28,0.414,0,0,1,0.073,1,Okay experience overall.,2023-02-13
CUST_07328,21,male,1,72.35,0.37,1,1,0,-0.0083,1,Delivery was on time. Product was fine.,2023-04-18
CUST_07329,30,male,4,131.86,0.535,1,0,0,-0.0484,1,Okay experience overall.,2023-02-12
CUST_07330,64,male,5,118.85,0.4,0,1,0,-0.0566,0,,
CUST_07331,42,male,1,141.61,0.441,0,1,0,-0.0271,1,"Nothing special, but not bad either.",2023-06-08
CUST_07332,59,female,4,101.54,0.358,1,1,1,0.0797,1,Delivery was on time. Product was fine.,2023-02-01
CUST_07333,49,male,4,132.7,0.464,0,0,0,-0.0122,0,,
CUST_07334,37,male,6,18.32,0.307,0,1,0,0.0362,0,,
CUST_07335,38,female,1,85.43,0.333,0,1,0,0.0175,1,"Nothing special, but not bad either.",2023-06-11
CUST_07336,35,female,6,72.62,0.433,1,0,1,-0.0029,0,,
CUST_07337,18,female,6,121.06,0.605,0,0,0,-0.0987,1,Smooth checkout and great perks!,2023-03-01
CUST_07338,35,non-binary,4,77.81,0.398,0,0,0,0.0418,1,Okay experience overall.,2023-06-10
CUST_07339,47,male,5,129.27,0.488,0,1,0,-0.0372,0,,
CUST_07340,29,female,8,123.62,0.615,0,0,0,-0.0828,0,,
CUST_07341,39,male,5,81.78,0.415,0,0,0,-0.0923,1,Delivery was on time. Product was fine.,2023-03-13
CUST_07342,44,male,3,107.16,0.404,0,0,1,0.0294,0,,
CUST_07343,26,male,4,93.57,0.467,0,1,0,0.0403,1,"Nothing special, but not bad either.",2023-06-13
CUST_07344,30,male,3,103.49,0.45,1,0,1,-0.1143,1,Delivery was on time. Product was fine.,2023-05-07
CUST_07345,25,male,3,122.49,0.511,1,0,0,-0.0261,1,Okay experience overall.,2023-04-30
CUST_07346,27,male,6,90.22,0.503,1,0,1,0.0182,1,"Nothing special, but not bad either.",2023-03-13
CUST_07347,22,female,5,50.32,0.411,1,1,0,0.0077,0,,
CUST_07348,26,female,4,117.87,0.52,0,0,0,-0.0257,0,,
CUST_07349,49,non-binary,1,132.17,0.393,0,1,1,-0.0042,0,,
CUST_07350,26,female,7,49.01,0.44,0,0,0,0.0473,1,Okay experience overall.,2023-01-24
CUST_07351,36,male,0,98.9,0.347,0,0,0,0.0219,1,Delivery was on time. Product was fine.,2023-02-08
CUST_07352,30,male,3,72.05,0.381,1,1,0,0.0324,0,,
CUST_07353,47,male,2,133.81,0.428,1,0,0,-0.0218,0,,
CUST_07354,48,male,3,135.47,0.451,0,0,0,-0.0636,0,,
CUST_07355,44,female,2,75.71,0.312,0,1,0,0.0121,1,Delivery was on time. Product was fine.,2023-02-22
CUST_07356,38,female,1,60.53,0.279,0,1,0,0.04,0,,
CUST_07357,33,male,5,107.34,0.494,1,0,0,-0.0339,0,,
CUST_07358,23,male,7,66.73,0.49,0,0,0,0.0117,1,Okay experience overall.,2023-05-29
CUST_07359,54,male,1,125.73,0.36,1,0,0,-0.0001,1,"Nothing special, but not bad either.",2023-03-14
CUST_07360,27,male,2,96.06,0.422,0,1,0,-0.0831,1,Okay experience overall.,2023-04-08
CUST_07361,42,male,4,148.17,0.525,1,1,1,-0.0079,1,"Nothing special, but not bad either.",2023-03-05
CUST_07362,46,female,6,149.5,0.559,0,0,0,0.0087,0,,
CUST_07363,29,male,2,146.56,0.525,1,0,1,-0.0232,0,,
CUST_07364,45,female,4,112.09,0.435,0,0,0,0.0546,0,,
CUST_07365,43,male,4,71.63,0.354,0,1,0,-0.0623,1,"Nothing special, but not bad either.",2023-03-23
CUST_07366,52,male,3,55.51,0.261,0,1,1,0.1076,1,Late deliveries and no offers again.,2023-05-23
CUST_07367,30,female,3,117.84,0.481,1,0,0,-0.0002,1,Okay experience overall.,2023-02-04
CUST_07368,22,female,2,120.08,0.494,1,1,1,-0.0096,0,,
CUST_07369,30,male,4,107.86,0.483,0,1,1,0.0458,0,,
CUST_07370,37,female,3,60.13,0.328,0,0,1,-0.0748,1,"Nothing special, but not bad either.",2023-02-16
CUST_07371,36,male,1,76.07,0.32,0,0,0,0.1138,0,,
CUST_07372,31,male,2,102.5,0.421,0,0,0,-0.0341,0,,
CUST_07373,18,female,1,81.61,0.402,0,1,0,0.0444,1,Okay experience overall.,2023-05-05
CUST_07374,40,female,8,76.72,0.47,0,1,1,0.0001,1,Okay experience overall.,2023-04-21
CUST_07375,55,male,6,71,0.353,1,1,0,-0.0509,1,Okay experience overall.,2023-02-11
CUST_07376,40,male,3,95.94,0.395,1,0,0,0.0509,0,,
CUST_07377,41,female,5,93.78,0.433,0,0,0,0.0265,1,Delivery was on time. Product was fine.,2023-06-04
CUST_07378,41,male,2,75.2,0.323,1,1,0,0.1525,0,,
CUST_07379,39,male,6,100.31,0.479,0,0,0,0.0194,0,,
CUST_07380,44,female,3,107.48,0.405,1,0,1,-0.0317,0,,
CUST_07381,39,non-binary,4,110.59,0.454,1,0,0,-0.0928,1,Delivery was on time. Product was fine.,2023-03-16
CUST_07382,32,male,2,71.28,0.349,1,1,1,-0.0372,1,Delivery was on time. Product was fine.,2023-02-24
CUST_07383,27,female,3,90.79,0.434,0,1,0,0.0128,1,"Nothing special, but not bad either.",2023-02-23
CUST_07384,33,female,6,100.48,0.502,1,0,0,-0.0187,1,Delivery was on time. Product was fine.,2023-03-22
CUST_07385,38,male,4,103.76,0.443,0,1,0,0.0382,1,Delivery was on time. Product was fine.,2023-03-14
CUST_07386,32,female,2,59.95,0.324,1,0,1,0.0181,1,Delivery was on time. Product was fine.,2023-04-23
CUST_07387,38,non-binary,5,89.76,0.436,0,1,1,-0.0624,0,,
CUST_07388,39,male,4,117.78,0.47,1,0,1,-0.0205,0,,
CUST_07389,43,male,7,82.18,0.447,1,0,0,-0.0433,1,"Nothing special, but not bad either.",2023-02-04
CUST_07390,48,non-binary,6,110.67,0.467,0,1,0,0.0172,1,Okay experience overall.,2023-05-27
CUST_07391,36,female,4,100.44,0.444,0,0,0,0.0216,0,,
CUST_07392,22,male,5,86.2,0.49,1,1,1,-0.0301,1,Delivery was on time. Product was fine.,2023-06-08
CUST_07393,32,female,2,137.85,0.494,1,0,1,-0.082,1,Okay experience overall.,2023-06-10
CUST_07394,35,female,5,90.92,0.45,0,1,1,0.1406,0,,
CUST_07395,18,female,5,93.69,0.521,0,0,1,0.0161,0,,
CUST_07396,49,non-binary,3,85.46,0.338,0,1,0,0.016,0,,
CUST_07397,36,male,2,144.41,0.493,1,0,0,-0.0937,1,Okay experience overall.,2023-04-13
CUST_07398,39,male,5,141.72,0.546,1,1,0,0.0362,1,Okay experience overall.,2023-05-30
CUST_07399,49,female,8,134.4,0.561,1,0,0,0.0532,1,Okay experience overall.,2023-06-02
CUST_07400,29,male,5,126.08,0.55,1,0,0,0.0169,1,Delivery was on time. Product was fine.,2023-06-09
CUST_07401,41,female,4,73.47,0.365,0,0,0,0.0067,1,"Nothing special, but not bad either.",2023-02-05
CUST_07402,34,male,3,86.51,0.398,0,0,0,0.0068,0,,
CUST_07403,33,male,4,76.88,0.404,0,1,0,-0.0444,0,,
CUST_07404,27,female,4,130.91,0.545,1,0,0,-0.0348,1,Delivery was on time. Product was fine.,2023-04-26
CUST_07405,52,female,3,170.07,0.511,0,0,1,-0.0115,0,,
CUST_07406,31,female,1,120.38,0.436,1,1,0,0.055,0,,
CUST_07407,42,female,3,150.28,0.506,1,0,1,0.0134,0,,
CUST_07408,18,male,4,113.72,0.542,1,0,1,-0.0371,1,"Nothing special, but not bad either.",2023-02-20
CUST_07409,47,male,4,109.5,0.421,0,0,0,-0.0323,1,Delivery was on time. Product was fine.,2023-05-22
CUST_07410,46,female,5,82.6,0.39,0,0,0,-0.1081,0,,
CUST_07411,36,male,2,118.39,0.436,1,0,0,0.0225,0,,
CUST_07412,33,female,2,127.39,0.467,1,0,0,-0.0105,1,Delivery was on time. Product was fine.,2023-03-22
CUST_07413,39,female,4,131.61,0.5,0,0,1,0.0093,0,,
CUST_07414,58,male,2,103.1,0.318,1,0,0,0.1516,1,Okay experience overall.,2023-05-13
CUST_07415,18,female,7,105.94,0.595,1,0,0,-0.0224,0,,
CUST_07416,43,male,3,98.17,0.388,0,1,1,0.0107,1,"Nothing special, but not bad either.",2023-02-03
CUST_07417,26,female,1,83.06,0.374,0,0,0,-0.0316,0,,
CUST_07418,35,male,2,126.44,0.458,0,0,1,-0.0084,1,Delivery was on time. Product was fine.,2023-01-15
