customer_id,age,gender,tenure_months,hour_spend_on_app,visits_last_month,avg_purchase_value,number_devices,preferred_payment,preferred_category,delivery_distance_km,satisfaction_score,loyalty_score,discount_offer,churned,counterfactual_churned,p_churn_model,p_churn_cf_model,has_review,review_text,review_score
CUST_007360,28,male,8.7,4.3,9,75.09,3,Debit Card,Home & Kitchen,15.1,2,0.377,0,1,0,0.2165,0.102,0,,
CUST_007361,43,male,10.9,6.2,3,55.92,2,UPI,Laptop & Accessory,15.5,3,0.398,1,0,1,0.2164,0.4042,0,,
CUST_007362,48,female,20.4,6.7,2,85.67,5,Credit Card,Mobile,11.8,2,0.502,1,0,0,0.0594,0.1406,0,,
CUST_007363,30,male,6.3,7.9,3,111.5,2,Credit Card,Home & Kitchen,14,3,0.261,0,0,1,0.5886,0.3841,1,Nothing special but acceptable.,3
CUST_007364,47,female,45.7,9.5,5,125.18,5,Credit Card,Fashion,12.2,4,0.623,0,0,0,0.4615,0.2376,0,,
CUST_007365,44,male,19.3,5.4,3,140.62,2,E Wallet,Home & Kitchen,15.6,5,0.284,0,0,1,0.4073,0.2284,1,Nothing special but acceptable.,3
CUST_007366,55,male,55,6.4,1,105.81,6,Credit Card,Fashion,10.9,4,0.744,1,0,1,0.1077,0.2607,1,Very satisfied with value.,4
CUST_007367,31,female,9.8,6.8,1,95.35,2,UPI,Home & Kitchen,15.1,4,0.472,1,0,0,0.1375,0.289,0,,
CUST_007368,22,female,38.6,6.3,1,52.45,5,E Wallet,Fashion,3.6,3,0.483,0,0,0,0.3911,0.2004,0,,
CUST_007369,30,male,6.9,4.9,1,63.65,2,UPI,Grocery,15.9,3,0.256,0,1,0,0.5635,0.3606,1,Terrible experience. No perks.,1
CUST_007370,38,female,8,3.9,5,157.01,2,UPI,Mobile,11.4,3,0.352,0,1,0,0.2976,0.15,0,,
CUST_007371,37,male,7.7,6.5,4,120.27,1,E Wallet,Laptop & Accessory,10.9,3,0.493,0,0,0,0.129,0.0543,0,,
CUST_007372,32,male,12.2,4.8,3,142.41,3,Debit Card,Grocery,14.5,4,0.452,0,0,0,0.1912,0.0856,0,,
CUST_007373,18,female,2.9,5.1,4,70.4,2,UPI,Laptop & Accessory,9.7,2,0.427,0,0,0,0.3109,0.1533,0,,
CUST_007374,41,female,15.6,5.9,7,190.04,2,Credit Card,Mobile,15.2,4,0.562,0,1,0,0.4678,0.2478,0,,
CUST_007375,58,male,17.2,6.3,2,108.37,4,Debit Card,Mobile,4.1,4,0.325,0,1,0,0.2303,0.1121,1,Switching for better prices.,2
CUST_007376,41,male,12.5,6.7,7,67.2,1,UPI,Mobile,7.5,3,0.558,1,1,0,0.1605,0.3373,1,"App was fine, but moving on.",2
CUST_007377,43,female,19.1,5.8,3,114.39,3,Credit Card,Laptop & Accessory,6.6,5,0.514,1,0,0,0.0991,0.2226,1,Nothing special but acceptable.,3
CUST_007378,42,male,10.5,4.5,6,127.64,2,UPI,Laptop & Accessory,6.2,2,0.487,0,0,0,0.3465,0.1711,1,Average service.,3
CUST_007379,40,male,22.7,3.6,2,123.21,3,E Wallet,Home & Kitchen,12.4,2,0.336,0,1,0,0.4876,0.2854,0,,
CUST_007380,46,female,18.6,6.3,2,68.7,5,Credit Card,Mobile,4,4,0.341,0,1,0,0.5818,0.3681,1,Service okay—still leaving.,2
CUST_007381,40,female,32.8,6.7,3,102.9,6,UPI,Laptop & Accessory,3.9,4,0.504,0,0,0,0.3901,0.198,1,Experience was fine overall.,3
CUST_007382,33,male,10.7,4.6,4,144.55,1,Debit Card,Home & Kitchen,6.8,4,0.494,1,1,1,0.1912,0.3787,1,"App was fine, but moving on.",2
CUST_007383,27,female,45.1,7.8,6,89.35,4,Debit Card,Grocery,10.4,5,0.641,1,0,0,0.1113,0.2579,1,Very satisfied with value.,4
CUST_007384,33,female,14.8,7.2,3,97.55,3,Credit Card,Laptop & Accessory,14.1,3,0.585,0,0,1,0.3403,0.1605,1,Average service.,3
CUST_007385,39,male,44.2,9.3,2,67.57,4,Credit Card,Mobile,12,4,0.389,1,1,0,0.186,0.3586,1,Switching for better prices.,2
CUST_007386,33,female,6.5,3.1,3,133.77,2,Credit Card,Home & Kitchen,14,3,0.429,1,0,1,0.0903,0.1986,0,,
CUST_007387,39,non-binary,20.9,5.7,7,73.78,5,Debit Card,Laptop & Accessory,6.8,3,0.654,1,0,0,0.187,0.3912,1,"Loyal customer, happy so far.",4
CUST_007388,41,male,25.4,8,7,217.35,4,E Wallet,Laptop & Accessory,5.8,5,0.663,0,1,0,0.3895,0.1853,1,"App was fine, but moving on.",2
CUST_007389,45,male,10.1,8,7,132.54,3,Debit Card,Laptop & Accessory,9.1,5,0.435,0,1,0,0.2915,0.1412,0,,
CUST_007390,50,female,19.6,5,3,91.31,2,Credit Card,Fashion,10.5,3,0.335,0,0,0,0.465,0.2674,1,Average service.,3
CUST_007391,37,female,23.5,8.5,6,40.2,3,Credit Card,Laptop & Accessory,5.9,3,0.549,0,1,0,0.1664,0.07,0,,
CUST_007392,22,male,11.4,3.7,2,88.72,1,UPI,Grocery,1,3,0.325,0,0,0,0.5039,0.3001,1,Nothing special but acceptable.,3
CUST_007393,32,female,6.6,7.1,5,31.02,2,UPI,Mobile,1,3,0.512,0,1,0,0.4372,0.23,0,,
CUST_007394,36,female,18.9,5.7,2,75.73,4,Debit Card,Mobile,11,3,0.373,0,0,0,0.1851,0.0856,1,Nothing special but acceptable.,3
CUST_007395,18,female,2.6,7.5,6,201.1,1,Debit Card,Grocery,14.6,4,0.576,0,1,1,0.2829,0.1281,1,Service okay—still leaving.,2
CUST_007396,51,female,28.3,6,2,91.39,4,Credit Card,Laptop & Accessory,4.6,4,0.452,0,0,1,0.2709,0.1283,0,,
CUST_007397,38,male,8.1,5,2,67.74,2,Debit Card,Laptop & Accessory,9.7,3,0.444,0,0,0,0.3754,0.1929,0,,
CUST_007398,40,male,9.7,5.4,4,75.25,2,Credit Card,Mobile,18.5,2,0.347,1,1,1,0.2495,0.4433,1,"App was fine, but moving on.",2
CUST_007399,51,female,14.5,3.6,4,111.02,4,Debit Card,Laptop & Accessory,13.9,2,0.467,0,1,0,0.2853,0.1356,1,Switching for better prices.,2
CUST_007400,29,male,15.1,3.3,3,97,3,Debit Card,Home & Kitchen,9.5,3,0.477,0,0,0,0.1646,0.0716,0,,
CUST_007401,42,female,46.2,8.5,2,277.7,5,Debit Card,Mobile,11,5,0.658,0,0,1,0.1939,0.0792,1,Very satisfied with value.,4
CUST_007402,35,male,8,7,3,109.37,2,UPI,Home & Kitchen,11.1,3,0.403,1,0,0,0.0981,0.2112,1,Nothing special but acceptable.,3
CUST_007403,34,male,8,6.4,5,97.33,1,Credit Card,Home & Kitchen,9.8,3,0.36,1,0,0,0.0708,0.1552,1,Average service.,3
CUST_007404,28,male,9.4,3.7,3,85.48,3,Debit Card,Home & Kitchen,2.7,3,0.304,0,1,0,0.3352,0.177,1,"App was fine, but moving on.",2
CUST_007405,54,female,30.2,7.5,3,94.84,4,Debit Card,Laptop & Accessory,9.3,3,0.409,0,1,0,0.1609,0.072,1,Switching for better prices.,2
CUST_007406,32,female,12.2,4.2,6,190.29,3,Credit Card,Laptop & Accessory,8.7,4,0.569,0,0,0,0.4267,0.2176,0,,
CUST_007407,44,female,13.2,6.4,7,126.16,2,Credit Card,Fashion,11.2,3,0.302,0,0,0,0.3738,0.2031,1,Nothing special but acceptable.,3
CUST_007408,18,male,10.2,7.3,5,50.3,2,Credit Card,Mobile,12.1,4,0.362,1,0,1,0.2603,0.4592,1,Experience was fine overall.,3
CUST_007409,49,male,13.7,6.4,1,129.07,2,Debit Card,Fashion,7.7,4,0.256,0,0,0,0.3266,0.1748,1,Average service.,3
CUST_007410,48,female,15.5,8.1,6,146.01,2,Credit Card,Mobile,13.3,5,0.384,0,0,0,0.2315,0.1099,1,Experience was fine overall.,3
CUST_007411,37,male,11.4,5.5,6,227.71,1,Credit Card,Fashion,13.2,5,0.516,1,0,0,0.1134,0.2501,0,,
CUST_007412,34,female,22.8,6,5,99.3,2,Credit Card,Laptop & Accessory,13.4,4,0.565,0,0,0,0.382,0.1879,0,,
CUST_007413,40,female,34,7.1,8,90.89,4,E Wallet,Laptop & Accessory,5.4,5,0.681,0,0,0,0.2689,0.115,0,,
CUST_007414,61,male,28.3,4.7,6,166.46,2,Credit Card,Mobile,18.3,3,0.638,1,1,0,0.2432,0.471,0,,
CUST_007415,18,female,7.8,4.9,6,82.75,3,UPI,Laptop & Accessory,4.5,3,0.291,0,0,0,0.3521,0.1892,1,Average service.,3
CUST_007416,45,male,16.6,5.5,4,122.85,4,E Wallet,Home & Kitchen,17.3,3,0.472,0,0,0,0.4494,0.2425,1,Experience was fine overall.,3
CUST_007417,26,female,5.6,4.9,1,219.08,1,Debit Card,Home & Kitchen,12.6,4,0.398,0,1,0,0.3444,0.1761,0,,
CUST_007418,36,male,20.8,6.7,3,109.27,2,UPI,Home & Kitchen,15.7,4,0.496,0,1,0,0.3813,0.1928,0,,
CUST_007419,33,male,15.3,3.7,2,128.57,3,UPI,Grocery,9,4,0.541,0,1,0,0.2628,0.119,0,,
CUST_007420,31,female,28.9,5,4,90.33,4,E Wallet,Home & Kitchen,2.4,4,0.369,1,0,0,0.2467,0.4423,1,Nothing special but acceptable.,3
CUST_007421,36,female,9.3,7.3,5,42.78,2,Credit Card,Home & Kitchen,5.8,3,0.314,0,1,0,0.2468,0.1221,1,Service okay—still leaving.,2
CUST_007422,24,female,17.9,3.1,4,146.81,3,Cash on Delivery,Laptop & Accessory,10,3,0.492,1,0,1,0.3035,0.5288,1,Nothing special but acceptable.,3
CUST_007423,47,female,21.7,7.2,3,121.85,2,Credit Card,Laptop & Accessory,11.9,5,0.429,0,1,0,0.2787,0.1341,1,"App was fine, but moving on.",2
CUST_007424,18,female,5.1,4.7,4,136.55,2,Debit Card,Laptop & Accessory,14,3,0.472,1,0,1,0.2204,0.4189,1,Experience was fine overall.,3
CUST_007425,42,male,19.7,6.4,5,62,2,UPI,Mobile,1,3,0.542,0,0,0,0.2275,0.1004,0,,
CUST_007426,32,female,31.7,9.2,3,68.76,3,Debit Card,Home & Kitchen,10.3,4,0.568,0,0,0,0.171,0.0716,1,Nothing special but acceptable.,3
CUST_007427,23,female,28.5,6.5,3,121.03,4,Cash on Delivery,Laptop & Accessory,16.6,3,0.518,0,1,0,0.2195,0.0973,1,Service okay—still leaving.,2
CUST_007428,38,male,20.3,7.2,7,95.4,3,Debit Card,Fashion,22.3,4,0.451,0,1,0,0.3906,0.2026,1,"App was fine, but moving on.",2
CUST_007429,19,female,2.8,5.3,3,50.16,3,UPI,Mobile,20.9,2,0.631,0,0,1,0.1893,0.078,0,,
CUST_007430,36,female,27.6,6.5,3,62.08,2,Debit Card,Fashion,19.6,3,0.602,0,0,0,0.3693,0.1771,1,Great perks—staying!,4
CUST_007431,20,male,13.3,5.4,2,81.88,1,Credit Card,Laptop & Accessory,9.5,4,0.26,1,1,0,0.1918,0.3525,1,Terrible experience. No perks.,1
CUST_007432,41,female,12.2,6.8,8,72.81,3,Debit Card,Laptop & Accessory,12,3,0.374,1,0,0,0.1814,0.3499,1,Experience was fine overall.,3
CUST_007433,26,male,6.3,4.3,6,52.3,1,Credit Card,Mobile,15.5,2,0.367,0,0,0,0.5531,0.3384,0,,
CUST_007434,31,male,6.9,3.7,1,60.56,2,Credit Card,Laptop & Accessory,15.1,3,0.27,0,0,0,0.4871,0.2918,0,,
CUST_007435,39,male,8.4,5.6,4,86.5,2,Debit Card,Grocery,7,4,0.41,0,0,0,0.1755,0.0793,0,,
CUST_007436,28,female,18.8,6.4,6,97.84,3,Debit Card,Mobile,8.8,5,0.62,0,0,0,0.2158,0.0911,0,,
CUST_007437,35,male,9.5,2.8,1,53.97,2,UPI,Mobile,5.9,2,0.318,0,1,0,0.44,0.2497,1,"App was fine, but moving on.",2
CUST_007438,19,female,2.5,5.1,1,125.12,2,UPI,Fashion,12.8,3,0.326,0,1,0,0.4842,0.2837,1,Switching for better prices.,2
CUST_007439,43,female,14.1,4,3,114.17,2,Credit Card,Laptop & Accessory,14.1,3,0.313,1,1,1,0.0825,0.1748,1,Switching for better prices.,2
CUST_007440,55,female,19,7.1,5,100.56,3,Debit Card,Mobile,9.5,4,0.396,1,0,0,0.1769,0.3453,1,Average service.,3
CUST_007441,67,male,17.6,3.4,3,154.71,3,UPI,Mobile,11.8,4,0.468,1,0,0,0.1349,0.2841,0,,
CUST_007442,37,female,7.8,8.4,4,117.53,2,Credit Card,Mobile,16,4,0.375,0,1,0,0.3257,0.1659,1,"App was fine, but moving on.",2
CUST_007443,45,female,11.7,5.2,3,43,1,Debit Card,Mobile,12.8,2,0.302,1,1,0,0.1614,0.3107,0,,
CUST_007444,18,female,13.4,4.5,6,47.57,3,Cash on Delivery,Grocery,1,3,0.47,0,0,0,0.3004,0.1442,1,Experience was fine overall.,3
CUST_007445,53,female,12.7,5.3,1,133.43,3,Credit Card,Laptop & Accessory,10.4,4,0.409,1,0,1,0.3056,0.5209,1,Experience was fine overall.,3
CUST_007446,45,female,17.7,6.9,3,60.03,2,UPI,Mobile,8.6,5,0.514,0,0,0,0.169,0.0725,1,Nothing special but acceptable.,3
CUST_007447,31,female,7.2,6.8,2,111.43,1,E Wallet,Laptop & Accessory,8.1,3,0.443,1,1,0,0.2132,0.4051,1,Service okay—still leaving.,2
CUST_007448,50,male,13.2,5.4,3,109.67,2,Cash on Delivery,Laptop & Accessory,8.2,4,0.317,1,0,0,0.2384,0.4248,0,,
CUST_007449,33,male,11.2,3.5,2,83.18,4,E Wallet,Fashion,1,2,0.226,1,0,1,0.2107,0.3757,1,Nothing special but acceptable.,3
CUST_007450,31,male,6.7,3.6,1,51.58,2,Credit Card,Home & Kitchen,16.2,2,0.184,0,0,0,0.5245,0.3331,1,Nothing special but acceptable.,3
CUST_007451,41,male,10.4,6.1,7,91.6,2,Debit Card,Fashion,11.7,4,0.337,0,1,0,0.1307,0.0593,0,,
CUST_007452,24,female,8,7,2,53.28,1,E Wallet,Mobile,18.2,2,0.447,0,0,0,0.362,0.1839,1,Average service.,3
CUST_007453,47,female,14.1,7.5,4,126.72,2,Cash on Delivery,Home & Kitchen,2.4,4,0.368,0,0,1,0.5875,0.3705,1,Experience was fine overall.,3
CUST_007454,24,non-binary,17.5,6.3,5,180.78,3,Debit Card,Mobile,6.8,4,0.692,1,1,0,0.161,0.3532,0,,
CUST_007455,24,female,4.5,6.7,1,74.7,1,E Wallet,Mobile,6.8,4,0.297,0,0,0,0.4951,0.2956,0,,
CUST_007456,26,female,23.9,9.3,1,107.56,4,E Wallet,Mobile,10.4,4,0.503,1,1,0,0.1014,0.2262,0,,
CUST_007457,44,male,26.2,8.4,4,161.86,3,Credit Card,Laptop & Accessory,7.8,5,0.496,0,0,1,0.3465,0.1704,1,Average service.,3
CUST_007458,29,female,19.6,7.6,2,83.29,2,UPI,Home & Kitchen,12.5,4,0.429,0,0,1,0.4164,0.2223,0,,
CUST_007459,21,male,6.5,4.2,2,66.02,1,Cash on Delivery,Laptop & Accessory,24.1,2,0.34,1,0,1,0.14,0.2799,0,,
CUST_007460,29,male,22.4,7.8,5,126.78,4,Credit Card,Grocery,9.8,4,0.56,1,0,1,0.1209,0.2681,1,Experience was fine overall.,3
CUST_007461,36,female,9.1,6.2,9,46.53,2,Credit Card,Mobile,13.7,2,0.435,1,0,0,0.1565,0.3171,0,,
CUST_007462,23,male,4.7,6.3,3,41.54,1,Debit Card,Home & Kitchen,7.5,3,0.189,0,0,0,0.2251,0.116,0,,
CUST_007463,23,male,3.9,7.1,2,40.87,2,Credit Card,Laptop & Accessory,16,1,0.316,0,1,0,0.3489,0.1851,0,,
CUST_007464,59,female,41.5,8,5,95.56,6,E Wallet,Laptop & Accessory,13.3,4,0.526,1,0,0,0.1437,0.3053,0,,
CUST_007465,27,male,8.2,5.3,1,92.13,1,Debit Card,Laptop & Accessory,12.7,4,0.483,0,0,0,0.213,0.0955,1,Average service.,3
CUST_007466,32,male,30.9,5.2,7,76.09,5,Cash on Delivery,Mobile,9.7,3,0.632,0,0,0,0.3287,0.1506,1,"Loyal customer, happy so far.",4
CUST_007467,32,male,9.1,5.1,3,53.93,2,Credit Card,Grocery,15.1,2,0.525,1,0,1,0.0903,0.2062,0,,
CUST_007468,31,male,29.5,7.1,7,114.06,5,UPI,Laptop & Accessory,13.3,4,0.561,1,0,1,0.1374,0.2981,0,,
CUST_007469,43,male,32.4,7.4,5,69.86,4,Credit Card,Mobile,17.1,3,0.646,0,0,0,0.112,0.0434,0,,
CUST_007470,46,female,35.6,7.5,5,131.24,5,Debit Card,Home & Kitchen,5.2,3,0.47,0,1,1,0.4732,0.2607,1,Switching for better prices.,2
CUST_007471,33,male,13.1,7.2,3,164.07,2,Credit Card,Mobile,11.1,4,0.607,1,0,0,0.206,0.4144,1,Very satisfied with value.,4
CUST_007472,22,female,23.2,7.7,6,172.16,3,Credit Card,Fashion,10.3,5,0.443,1,0,1,0.1678,0.3363,0,,
CUST_007473,50,male,41.1,7.4,8,126.92,4,Credit Card,Laptop & Accessory,8.4,5,0.742,0,0,0,0.1856,0.0724,1,Great perks—staying!,4
CUST_007474,35,female,10.7,4.4,5,99.61,1,Debit Card,Laptop & Accessory,11.3,3,0.128,1,1,0,0.3542,0.5408,0,,
CUST_007475,55,female,17.8,6.6,9,79.54,2,E Wallet,Fashion,13.7,4,0.394,1,0,0,0.1829,0.3544,1,Nothing special but acceptable.,3
CUST_007476,18,female,14.7,9.3,6,105.39,3,Debit Card,Mobile,13.2,4,0.55,1,0,0,0.0958,0.2194,0,,
CUST_007477,38,female,11.2,6.2,6,129.22,1,UPI,Home & Kitchen,12,4,0.473,1,0,0,0.043,0.1028,0,,
CUST_007478,57,female,27,6.2,3,159.63,3,UPI,Mobile,5.8,3,0.545,0,0,0,0.2124,0.0925,0,,
CUST_007479,32,male,6.7,6.2,5,164.31,2,Debit Card,Laptop & Accessory,11.9,4,0.592,1,0,1,0.1135,0.2575,1,Average service.,3
CUST_007480,34,female,13.9,6.7,7,77.59,2,Cash on Delivery,Fashion,3.7,3,0.498,0,0,0,0.2868,0.1347,0,,
CUST_007481,39,female,9.2,6.4,8,152.65,1,Credit Card,Fashion,11.3,4,0.54,0,0,0,0.3827,0.1903,0,,
CUST_007482,30,male,8.8,7.6,5,73.55,2,UPI,Fashion,7.6,4,0.565,1,0,0,0.1907,0.3862,1,Experience was fine overall.,3
CUST_007483,33,male,9.2,6.1,3,121.44,2,Debit Card,Laptop & Accessory,15.7,3,0.324,0,1,1,0.4782,0.279,0,,
CUST_007484,32,male,24.2,8.4,3,92.83,4,Debit Card,Laptop & Accessory,9.6,5,0.354,0,0,0,0.2833,0.1412,1,Nothing special but acceptable.,3
CUST_007485,29,female,7.2,5.8,7,58.62,1,Debit Card,Fashion,5.2,3,0.327,0,0,0,0.5165,0.3106,1,Nothing special but acceptable.,3
CUST_007486,50,male,27.5,8.9,2,214.15,3,Credit Card,Laptop & Accessory,13.5,5,0.485,1,1,1,0.1438,0.3012,1,"App was fine, but moving on.",2
CUST_007487,41,male,24.3,8.3,3,167.28,2,UPI,Home & Kitchen,9.9,4,0.522,0,0,0,0.5325,0.3035,1,Experience was fine overall.,3
CUST_007488,39,male,14.8,7.3,10,49.31,2,Debit Card,Fashion,9.1,4,0.473,0,0,0,0.1462,0.0629,0,,
CUST_007489,45,female,12.2,6.9,3,104.61,2,Credit Card,Fashion,8.5,3,0.36,1,0,0,0.0799,0.1732,0,,
CUST_007490,33,male,8.8,9,5,77.12,2,Debit Card,Mobile,7.1,5,0.383,1,0,0,0.1132,0.2374,0,,
CUST_007491,27,male,10.8,7.3,5,108.98,2,Debit Card,Home & Kitchen,13.9,4,0.4,1,0,0,0.1243,0.2588,0,,
CUST_007492,29,female,5.2,4,6,112.11,1,Debit Card,Mobile,8.9,4,0.272,1,0,1,0.2643,0.4532,0,,
CUST_007493,36,female,14.6,6.2,7,134.32,2,Credit Card,Mobile,13,4,0.595,0,1,0,0.158,0.0647,1,"App was fine, but moving on.",2
CUST_007494,24,female,34.2,6.7,5,65.1,4,Debit Card,Mobile,12.4,3,0.547,1,0,1,0.1662,0.3453,0,,
CUST_007495,30,female,7,8.5,6,38.37,3,Credit Card,Laptop & Accessory,15,3,0.505,0,0,0,0.3976,0.2029,1,Nothing special but acceptable.,3
CUST_007496,30,male,13.9,7.7,5,131.49,3,Credit Card,Fashion,10.4,4,0.565,1,1,1,0.2338,0.4491,1,"App was fine, but moving on.",2
CUST_007497,59,male,46.2,10.8,6,66.44,6,Debit Card,Laptop & Accessory,1.3,5,0.597,1,0,0,0.103,0.2376,1,Average service.,3
CUST_007498,18,male,21.7,5.2,4,81.61,2,Credit Card,Mobile,13.8,3,0.524,0,0,0,0.3159,0.15,1,Experience was fine overall.,3
CUST_007499,34,female,25.5,8.2,4,96.16,5,Debit Card,Mobile,8.9,4,0.607,0,1,0,0.1807,0.0748,1,Switching for better prices.,2
CUST_007500,55,male,29.6,4.7,3,90.65,4,UPI,Home & Kitchen,8.6,3,0.378,1,1,1,0.3419,0.5583,0,,
CUST_007501,37,female,11,3.3,0,128.09,3,Credit Card,Fashion,21.2,3,0.272,1,0,0,0.1152,0.231,1,Average service.,3
CUST_007502,44,non-binary,31.4,6.3,4,50.46,4,Credit Card,Laptop & Accessory,15.4,3,0.622,0,0,1,0.4727,0.246,1,Very satisfied with value.,4
CUST_007503,37,male,35.7,9.4,4,64.2,4,Debit Card,Home & Kitchen,11.8,4,0.518,0,0,0,0.2517,0.1142,0,,
CUST_007504,29,male,11.9,4.2,3,70.73,1,Debit Card,Fashion,8.7,2,0.429,0,0,0,0.4118,0.2191,0,,
CUST_007505,18,male,6.4,5.4,3,77.89,2,Credit Card,Mobile,10.8,4,0.441,1,0,1,0.1416,0.2928,1,Average service.,3
CUST_007506,38,male,13,7.6,4,47.79,1,UPI,Mobile,1,3,0.357,0,0,1,0.2629,0.129,0,,
CUST_007507,27,male,8.6,6.8,4,118.51,2,Credit Card,Laptop & Accessory,15.2,5,0.384,1,0,0,0.2074,0.3896,1,Experience was fine overall.,3
CUST_007508,27,female,6.9,8.7,12,49.07,3,UPI,Laptop & Accessory,5.7,4,0.741,1,0,0,0.0805,0.2035,0,,
CUST_007509,31,male,15.3,5.9,2,53.45,2,UPI,Mobile,3.2,3,0.261,1,0,1,0.3569,0.5602,1,Nothing special but acceptable.,3
CUST_007510,55,male,20.7,5.6,2,137.34,3,UPI,Home & Kitchen,4.8,3,0.512,1,0,0,0.0965,0.2174,1,Average service.,3
CUST_007511,62,male,20.6,4.6,7,81.68,4,E Wallet,Fashion,7.6,3,0.376,0,0,0,0.2562,0.1241,1,Experience was fine overall.,3
CUST_007512,38,female,8.6,5,1,145.56,1,Debit Card,Fashion,12,4,0.346,0,0,1,0.6187,0.4039,1,Average service.,3
CUST_007513,31,female,21.6,4.6,3,23.11,3,Debit Card,Mobile,10.1,2,0.411,0,0,0,0.2404,0.1135,0,,
CUST_007514,23,female,5.3,2.6,1,64.31,1,Debit Card,Home & Kitchen,5.5,4,0.205,1,1,1,0.5054,0.6951,1,Terrible experience. No perks.,1
CUST_007515,41,non-binary,9.7,8.5,4,142.02,3,Debit Card,Mobile,6.6,4,0.409,0,1,0,0.5354,0.3181,0,,
CUST_007516,56,female,22.4,6.4,4,70.81,4,Debit Card,Home & Kitchen,3.9,3,0.368,0,0,0,0.5491,0.3347,0,,
CUST_007517,33,male,11.3,9.6,9,116.38,1,Credit Card,Home & Kitchen,13.8,3,0.634,0,0,0,0.4207,0.208,1,Very satisfied with value.,4
CUST_007518,18,male,2.6,3.9,4,61.4,2,UPI,Mobile,14.1,2,0.396,0,1,0,0.3298,0.167,1,Service okay—still leaving.,2
CUST_007519,43,male,13.4,5.2,2,111.91,3,UPI,Grocery,17.3,4,0.396,1,0,0,0.1324,0.2725,0,,
CUST_007520,47,female,24.9,5.3,6,84.42,4,Debit Card,Laptop & Accessory,9.5,4,0.442,0,1,0,0.3922,0.2044,1,Switching for better prices.,2
CUST_007521,19,male,11.8,4.7,1,216.97,2,Credit Card,Laptop & Accessory,10.8,5,0.451,1,0,0,0.1832,0.3614,0,,
CUST_007522,38,male,12.1,7,4,97.52,3,E Wallet,Fashion,12.2,4,0.505,1,0,1,0.2503,0.4639,1,Nothing special but acceptable.,3
CUST_007523,41,female,10.6,6.5,1,67.2,3,UPI,Mobile,13.7,4,0.401,0,0,0,0.4235,0.2299,1,Nothing special but acceptable.,3
CUST_007524,35,female,16.8,7.3,7,59.87,3,Debit Card,Home & Kitchen,1.2,4,0.573,0,1,0,0.3628,0.1751,1,"App was fine, but moving on.",2
CUST_007525,27,female,26.4,8.6,10,130.69,3,UPI,Mobile,7.5,5,0.616,1,0,0,0.1179,0.2682,0,,
CUST_007526,47,male,20.5,7.9,3,156.87,4,Credit Card,Mobile,8.2,5,0.555,1,0,1,0.0481,0.1185,1,Average service.,3
CUST_007527,32,female,22.7,4.8,7,64.66,3,Debit Card,Laptop & Accessory,2.2,3,0.554,0,0,0,0.3837,0.1899,0,,
CUST_007528,20,female,9.9,4.8,1,161.51,2,Credit Card,Mobile,15.6,4,0.362,1,1,1,0.1915,0.3637,0,,
CUST_007529,18,male,14.7,6.1,6,128.66,1,Debit Card,Laptop & Accessory,1.9,4,0.577,0,1,0,0.2738,0.123,1,Switching for better prices.,2
CUST_007530,50,female,33.6,12.6,5,104.9,3,Credit Card,Laptop & Accessory,3,3,0.576,1,0,0,0.0849,0.1994,0,,
CUST_007531,43,female,23.9,7.6,4,93.57,4,Credit Card,Mobile,7.5,5,0.41,0,0,0,0.3406,0.1728,0,,
CUST_007532,37,male,31.4,7,4,196.34,3,Credit Card,Laptop & Accessory,8.7,5,0.676,0,0,0,0.1581,0.0624,1,"Loyal customer, happy so far.",4
CUST_007533,31,male,11.3,6.7,4,107.5,1,Debit Card,Laptop & Accessory,16.9,5,0.575,0,0,0,0.1981,0.0843,0,,
CUST_007534,30,female,28.8,5.8,2,107.42,4,Credit Card,Home & Kitchen,20.1,2,0.498,0,1,0,0.3132,0.15,1,Switching for better prices.,2
CUST_007535,24,male,13.4,6.2,8,67.48,3,E Wallet,Fashion,10.9,3,0.416,0,0,0,0.3657,0.1887,0,,
CUST_007536,31,female,26.1,8,5,95.67,3,E Wallet,Laptop & Accessory,6.5,5,0.561,1,0,1,0.0551,0.1345,1,Experience was fine overall.,3
CUST_007537,18,male,2.4,5.1,3,209.01,1,Credit Card,Grocery,4.1,4,0.279,0,1,0,0.2268,0.1124,0,,
CUST_007538,28,female,15.5,4.8,3,88.29,2,Debit Card,Laptop & Accessory,13.1,2,0.505,0,0,0,0.2538,0.116,0,,
CUST_007539,33,female,25,6.4,3,195.72,2,Credit Card,Home & Kitchen,4,4,0.535,1,0,0,0.1512,0.3192,0,,
CUST_007540,43,female,10.9,5.2,3,32.98,1,Credit Card,Mobile,8.6,3,0.326,0,1,0,0.2676,0.1336,1,Service okay—still leaving.,2
CUST_007541,36,male,17.9,4,6,74.43,3,E Wallet,Laptop & Accessory,15.3,3,0.591,1,0,1,0.2204,0.4334,1,Nothing special but acceptable.,3
CUST_007542,45,male,27,5.8,4,140.28,2,E Wallet,Fashion,12.8,4,0.367,1,0,1,0.2373,0.4294,0,,
CUST_007543,51,male,14.7,3.8,1,121.71,3,UPI,Mobile,6.5,3,0.218,1,0,1,0.4561,0.6531,1,Experience was fine overall.,3
CUST_007544,48,male,15.6,4.1,4,59.49,3,E Wallet,Mobile,13.6,3,0.371,1,0,1,0.3,0.5095,1,Experience was fine overall.,3
