customer_id,preferred_category,discount_suggestion,is_feasible,is_best_feasible,age,gender,tenure_months,hour_spend_on_app,visits_last_month,avg_purchase_value,number_devices,preferred_payment,delivery_distance_km,satisfaction_score,loyalty_score,discount_offer,churned,predicted_churn
9074,Laptop & Accessory,Offer discount on Laptop & Accessory,0,0,59,male,20.1,7.8,3,79.61,2,Credit Card,3.8,5,0.227,0.0,1,1
9079,Mobile,Offer discount on Mobile,1,1,18,male,3.5,6.2,4,73.4,1,UPI,12.7,4,0.444,1.0,0,0
9079,Mobile,Offer discount on Mobile,1,0,18,male,3.5,6.2,4,73.4,1,UPI,12.7,4,0.993,0.0,0,0
9079,Mobile,Offer discount on Mobile,1,0,18,male,3.5,6.2,4,73.4,1,UPI,12.7,4,0.048,1.0,0,0
9082,Mobile,Offer discount on Mobile,1,1,34,male,9.9,3.8,1,84.18,1,E Wallet,3.5,2,0.428,1.0,0,0
9082,Mobile,Offer discount on Mobile,1,0,34,male,9.9,3.8,1,84.18,1,E Wallet,3.5,2,0.61,1.0,0,0
9082,Mobile,Offer discount on Mobile,1,0,34,male,9.9,3.8,1,84.18,1,E Wallet,3.5,2,0.732,1.0,0,0
9085,Grocery,Offer discount on Grocery,1,1,32,male,22.8,7.5,4,74.8,4,Cash on Delivery,5.5,5,0.893,0,0,0
9085,Grocery,Offer discount on Grocery,1,0,32,male,22.8,7.5,4,74.8,4,Cash on Delivery,5.5,5,0.576,1.0,0,0
9085,Grocery,Offer discount on Grocery,1,0,32,male,22.8,7.5,4,74.8,4,Cash on Delivery,5.5,1.0,0.913,0,0,0
9087,Laptop & Accessory,Offer discount on Laptop & Accessory,1,1,58,male,15.8,8.7,3,99.93,3,Debit Card,8.3,4,0.452,1.0,0,0
9087,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,58,male,15.8,8.7,3,99.93,3,Debit Card,8.3,4,0.392,1.0,0,0
9087,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,58,male,15.8,8.7,3,99.93,3,Debit Card,8.3,5.0,0.986,0,0,0
9090,Home & Kitchen,Offer discount on Home & Kitchen,1,1,44,male,13.3,4.6,3,46.31,2,E Wallet,14.7,3,0.961,0,0,0
9090,Home & Kitchen,Offer discount on Home & Kitchen,1,0,44,male,13.3,4.6,3,46.31,2,E Wallet,14.7,3,0.915,0,0,0
9090,Home & Kitchen,Offer discount on Home & Kitchen,1,0,44,male,13.3,4.6,3,46.31,2,E Wallet,14.7,1.0,0.965,0,0,0
9092,Laptop & Accessory,Offer discount on Laptop & Accessory,0,0,23,female,28.3,8.5,3,87.87,4,UPI,7.9,5,0.735,0.0,1,1
9092,Laptop & Accessory,Offer discount on Laptop & Accessory,0,0,23,female,28.3,8.5,3,87.87,4,UPI,7.9,5,0.09,0.0,1,1
9092,Laptop & Accessory,Offer discount on Laptop & Accessory,0,0,23,female,28.3,8.5,3,87.87,4,UPI,7.9,5,0.403,0.0,1,1
9097,Grocery,Offer discount on Grocery,0,0,22,non-binary,4.8,6.1,8,105.81,3,E Wallet,12.1,4,0.3,0.0,1,1
9097,Grocery,Offer discount on Grocery,0,0,22,non-binary,4.8,6.1,8,105.81,3,E Wallet,12.1,4,0.572,0.0,1,1
9097,Grocery,Offer discount on Grocery,0,0,22,non-binary,4.8,6.1,8,105.81,3,E Wallet,12.1,4,0.811,0.0,1,1
9118,Laptop & Accessory,Offer discount on Laptop & Accessory,1,1,35,female,16.7,6.0,3,121.55,3,Debit Card,16.3,4,0.384,1.0,0,0
9118,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,35,female,16.7,6.0,3,121.55,3,Debit Card,16.3,4,0.968,0,0,0
9118,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,35,female,16.7,6.0,3,121.55,3,Debit Card,16.3,4,0.05,1.0,0,0
9119,Laptop & Accessory,Offer discount on Laptop & Accessory,1,1,51,female,11.8,3.6,3,47.44,2,Debit Card,5.4,3.0,0.952,0,0,0
9119,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,51,female,11.8,3.6,3,47.44,2,Debit Card,5.4,1.0,0.946,0,0,0
9119,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,51,female,11.8,3.6,3,47.44,2,Debit Card,5.4,4,0.996,0,0,0
9121,Laptop & Accessory,Offer discount on Laptop & Accessory,1,1,20,male,4.3,7.6,5,80.38,3,Credit Card,15.9,3,0.983,0,0,0
9121,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,20,male,4.3,7.6,5,80.38,3,Credit Card,15.9,3,0.902,0,0,0
9121,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,20,male,4.3,7.6,5,80.38,3,Credit Card,15.9,3,0.942,0,0,0
9125,Home & Kitchen,Offer discount on Home & Kitchen,1,1,37,female,9.3,4.2,0,82.46,2,E Wallet,7.3,3,0.817,1.0,0,0
9125,Home & Kitchen,Offer discount on Home & Kitchen,1,0,37,female,9.3,4.2,0,82.46,2,E Wallet,7.3,3,0.659,1.0,0,0
9125,Home & Kitchen,Offer discount on Home & Kitchen,1,0,37,female,9.3,4.2,0,82.46,2,E Wallet,7.3,3,0.833,1.0,0,0
9126,Home & Kitchen,Offer discount on Home & Kitchen,1,1,42,female,10.7,6.2,7,37.52,2,Debit Card,9.0,3,0.898,0,0,0
9126,Home & Kitchen,Offer discount on Home & Kitchen,1,0,42,female,10.7,6.2,7,37.52,2,Debit Card,9.0,1.0,0.928,0,0,0
9126,Home & Kitchen,Offer discount on Home & Kitchen,1,0,42,female,10.7,6.2,7,37.52,2,Debit Card,9.0,3,0.535,1.0,0,0
9127,Laptop & Accessory,Offer discount on Laptop & Accessory,1,1,27,female,24.1,8.8,6,84.68,3,Credit Card,6.0,4,0.311,1.0,0,0
9127,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,27,female,24.1,8.8,6,84.68,3,Credit Card,6.0,4,0.965,0,0,0
9127,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,27,female,24.1,8.8,6,84.68,3,Credit Card,6.0,4,0.392,1.0,0,0
9133,Grocery,Offer discount on Grocery,1,1,39,male,13.7,5.4,4,76.76,3,Credit Card,5.9,3,0.173,1.0,0,0
9133,Grocery,Offer discount on Grocery,1,0,39,male,13.7,5.4,4,76.76,3,Credit Card,5.9,3,0.647,1.0,0,0
9133,Grocery,Offer discount on Grocery,1,0,39,male,13.7,5.4,4,76.76,3,Credit Card,5.9,3,0.992,0.0,0,0
9135,Grocery,Offer discount on Grocery,1,1,30,female,9.9,2.1,2,170.62,1,Credit Card,1.5,4,0.828,1.0,0,0
9135,Grocery,Offer discount on Grocery,1,0,30,female,9.9,2.1,2,170.62,1,Credit Card,1.5,3.0,0.87,0,0,0
9135,Grocery,Offer discount on Grocery,1,0,30,female,9.9,2.1,2,170.62,1,Credit Card,1.5,4,0.647,1.0,0,0
9137,Grocery,Offer discount on Grocery,1,1,48,male,19.7,4.3,7,119.59,3,Credit Card,9.0,5.0,0.937,0,0,0
9137,Grocery,Offer discount on Grocery,1,0,48,male,19.7,4.3,7,119.59,3,Credit Card,9.0,3,0.964,0,0,0
9137,Grocery,Offer discount on Grocery,1,0,48,male,19.7,4.3,7,119.59,3,Credit Card,9.0,3,0.201,1.0,0,0
9141,Home & Kitchen,Offer discount on Home & Kitchen,0,0,34,male,15.1,4.7,2,174.73,2,Debit Card,14.2,2.0,0.281,0.0,1,1
9141,Home & Kitchen,Offer discount on Home & Kitchen,0,0,34,male,15.1,4.7,2,174.73,2,Debit Card,14.2,4,0.422,0.0,1,1
9141,Home & Kitchen,Offer discount on Home & Kitchen,0,0,34,male,15.1,4.7,2,174.73,2,Debit Card,14.2,4,0.203,0.0,1,1
9142,Fashion,Offer discount on Fashion,1,1,39,male,11.5,1.9,1,57.69,2,Debit Card,7.4,1,0.554,1.0,0,0
9142,Fashion,Offer discount on Fashion,1,0,39,male,11.5,1.9,1,57.69,2,Debit Card,7.4,1,0.483,1.0,0,0
9142,Fashion,Offer discount on Fashion,1,0,39,male,11.5,1.9,1,57.69,2,Debit Card,7.4,1,0.073,1.0,0,0
9144,Home & Kitchen,Offer discount on Home & Kitchen,1,1,31,male,6.7,3.5,3,154.74,4,E Wallet,10.0,4,0.29,1.0,0,0
9144,Home & Kitchen,Offer discount on Home & Kitchen,1,0,31,male,6.7,3.5,3,154.74,4,E Wallet,10.0,4,0.309,1.0,0,0
9144,Home & Kitchen,Offer discount on Home & Kitchen,1,0,31,male,6.7,3.5,3,154.74,4,E Wallet,10.0,4,0.535,1.0,0,0
9145,Home & Kitchen,Offer discount on Home & Kitchen,1,1,18,male,4.1,5.8,4,72.46,1,UPI,13.0,1.0,0.969,0,0,0
9145,Home & Kitchen,Offer discount on Home & Kitchen,1,0,18,male,4.1,5.8,4,72.46,1,UPI,13.0,5.0,0.98,0,0,0
9145,Home & Kitchen,Offer discount on Home & Kitchen,1,0,18,male,4.1,5.8,4,72.46,1,UPI,13.0,3,0.955,0,0,0
9147,Mobile,Offer discount on Mobile,1,1,31,female,7.7,0.6,4,90.74,2,Debit Card,7.7,3,0.87,0,0,0
9147,Mobile,Offer discount on Mobile,1,0,31,female,7.7,0.6,4,90.74,2,Debit Card,7.7,3,0.911,0,0,0
9147,Mobile,Offer discount on Mobile,1,0,31,female,7.7,0.6,4,90.74,2,Debit Card,7.7,3,0.825,1.0,0,0
9151,Mobile,Offer discount on Mobile,0,0,39,female,10.0,3.6,4,78.88,2,E Wallet,11.6,2,0.458,0.0,1,1
9151,Mobile,Offer discount on Mobile,0,0,39,female,10.0,3.6,4,78.88,2,E Wallet,11.6,2,0.803,0.0,1,1
9151,Mobile,Offer discount on Mobile,0,0,39,female,10.0,3.6,4,78.88,2,E Wallet,11.6,2,0.178,0.0,1,1
9157,Laptop & Accessory,Offer discount on Laptop & Accessory,1,1,42,male,15.7,4.0,2,53.03,3,Debit Card,12.5,3,0.952,0,0,0
9157,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,42,male,15.7,4.0,2,53.03,3,Debit Card,12.5,3,0.921,1.0,0,0
9157,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,42,male,15.7,4.0,2,53.03,3,Debit Card,12.5,3,0.246,1.0,0,0
9158,Laptop & Accessory,Offer discount on Laptop & Accessory,1,1,51,female,26.6,7.7,8,80.53,3,UPI,14.8,4,0.118,1.0,0,0
9158,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,51,female,26.6,7.7,8,80.53,3,UPI,14.8,4,0.006,1.0,0,0
9158,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,51,female,26.6,7.7,8,80.53,3,UPI,14.8,4,0.351,1.0,0,0
9160,Fashion,Offer discount on Fashion,0,0,30,female,12.6,4.3,4,94.19,3,Credit Card,8.2,3,0.718,0.0,1,1
9160,Fashion,Offer discount on Fashion,0,0,30,female,12.6,4.3,4,94.19,3,Credit Card,8.2,3,0.361,0.0,1,1
9160,Fashion,Offer discount on Fashion,0,0,30,female,12.6,4.3,4,94.19,3,Credit Card,8.2,3,0.333,0.0,1,1
9163,Fashion,Offer discount on Fashion,0,0,48,male,13.6,6.2,6,156.57,3,Credit Card,11.3,4,0.652,0.0,1,1
9163,Fashion,Offer discount on Fashion,0,0,48,male,13.6,6.2,6,156.57,3,Credit Card,11.3,4,0.773,0.0,1,1
9163,Fashion,Offer discount on Fashion,0,0,48,male,13.6,6.2,6,156.57,3,Credit Card,11.3,4,0.795,0.0,1,1
9179,Fashion,Offer discount on Fashion,1,1,31,female,17.2,5.5,7,117.79,3,Debit Card,13.1,4,0.983,0,0,0
9179,Fashion,Offer discount on Fashion,1,0,31,female,17.2,5.5,7,117.79,3,Debit Card,13.1,4,0.472,1.0,0,0
9179,Fashion,Offer discount on Fashion,1,0,31,female,17.2,5.5,7,117.79,3,Debit Card,13.1,4,0.234,1.0,0,0
9180,Mobile,Offer discount on Mobile,0,0,35,male,7.6,2.6,5,66.41,1,Debit Card,4.5,4,0.73,0.0,1,1
9180,Mobile,Offer discount on Mobile,0,0,35,male,7.6,2.6,5,66.41,1,Debit Card,4.5,4,0.185,0.0,1,1
9180,Mobile,Offer discount on Mobile,0,0,35,male,7.6,2.6,5,66.41,1,Debit Card,4.5,4,0.076,0.0,1,1
9188,Laptop & Accessory,Offer discount on Laptop & Accessory,1,1,35,male,12.1,4.3,2,139.16,3,Debit Card,11.7,3,0.647,1.0,0,0
9188,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,35,male,12.1,4.3,2,139.16,3,Debit Card,11.7,3,0.898,1.0,0,0
9188,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,35,male,12.1,4.3,2,139.16,3,Debit Card,11.7,1.0,0.943,0,0,0
9189,Mobile,Offer discount on Mobile,0,0,54,female,37.3,8.0,8,72.48,5,E Wallet,1.5,3,0.084,0.0,1,1
9189,Mobile,Offer discount on Mobile,0,0,54,female,37.3,8.0,8,72.48,5,E Wallet,1.5,3,0.74,0.0,1,1
9189,Mobile,Offer discount on Mobile,0,0,54,female,37.3,8.0,8,72.48,5,E Wallet,1.5,3,0.655,0.0,1,1
9195,Fashion,Offer discount on Fashion,1,1,19,female,6.2,4.0,2,105.84,1,Credit Card,13.6,4,0.632,1.0,0,0
9195,Fashion,Offer discount on Fashion,1,0,19,female,6.2,4.0,2,105.84,1,Credit Card,13.6,4,0.378,1.0,0,0
9195,Fashion,Offer discount on Fashion,1,0,19,female,6.2,4.0,2,105.84,1,Credit Card,13.6,4,0.395,1.0,0,0
9196,Mobile,Offer discount on Mobile,1,1,53,female,15.1,5.5,4,79.56,3,Debit Card,8.1,4,0.68,1.0,0,0
9196,Mobile,Offer discount on Mobile,1,0,53,female,15.1,5.5,4,79.56,3,Debit Card,8.1,4,0.911,0,0,0
9196,Mobile,Offer discount on Mobile,1,0,53,female,15.1,5.5,4,79.56,3,Debit Card,8.1,4,0.791,1.0,0,0
9202,Home & Kitchen,Offer discount on Home & Kitchen,1,1,31,female,12.2,7.1,4,102.33,2,Debit Card,4.1,4,0.867,0,0,0
9202,Home & Kitchen,Offer discount on Home & Kitchen,1,0,31,female,12.2,7.1,4,102.33,2,Debit Card,4.1,4,0.732,1.0,0,0
9202,Home & Kitchen,Offer discount on Home & Kitchen,1,0,31,female,12.2,7.1,4,102.33,2,Debit Card,4.1,4,0.127,1.0,0,0
9203,Fashion,Offer discount on Fashion,0,0,33,female,23.4,9.5,5,111.87,3,Debit Card,17.4,3,0.772,0.0,1,1
9203,Fashion,Offer discount on Fashion,0,0,33,female,23.4,9.5,5,111.87,3,Debit Card,17.4,3,0.067,0.0,1,1
9203,Fashion,Offer discount on Fashion,0,0,33,female,23.4,9.5,5,111.87,3,Debit Card,17.4,3,0.137,0.0,1,1
9205,Fashion,Offer discount on Fashion,0,0,18,male,5.8,7.3,4,120.28,1,UPI,9.7,5,0.626,0.0,1,1
9205,Fashion,Offer discount on Fashion,0,0,18,male,5.8,7.3,4,120.28,1,UPI,9.7,5,0.563,0.0,1,1
9205,Fashion,Offer discount on Fashion,0,0,18,male,5.8,7.3,4,120.28,1,UPI,9.7,5,0.33,0.0,1,1
9209,Fashion,Offer discount on Fashion,1,1,46,female,11.0,4.7,1,51.6,2,E Wallet,11.9,2,0.086,1.0,0,0
9209,Fashion,Offer discount on Fashion,1,0,46,female,11.0,4.7,1,51.6,2,E Wallet,11.9,2,0.934,1.0,0,0
9209,Fashion,Offer discount on Fashion,1,0,46,female,11.0,4.7,1,51.6,2,E Wallet,11.9,2,0.998,1.0,0,0
9212,Laptop & Accessory,Offer discount on Laptop & Accessory,1,1,49,female,11.0,6.2,4,38.89,1,UPI,9.9,1.0,0.979,0,0,0
9212,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,49,female,11.0,6.2,4,38.89,1,UPI,9.9,3,0.618,1.0,0,0
9212,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,49,female,11.0,6.2,4,38.89,1,UPI,9.9,3,0.199,1.0,0,0
9213,Laptop & Accessory,Offer discount on Laptop & Accessory,1,1,42,female,16.2,5.6,1,109.34,4,Cash on Delivery,2.9,4,0.942,1.0,0,0
9213,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,42,female,16.2,5.6,1,109.34,4,Cash on Delivery,2.9,4,0.9,1.0,0,0
9213,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,42,female,16.2,5.6,1,109.34,4,Cash on Delivery,2.9,4,0.043,1.0,0,0
9214,Mobile,Offer discount on Mobile,1,1,29,female,6.1,3.8,5,97.22,3,Debit Card,1.0,4,0.443,1.0,0,0
9214,Mobile,Offer discount on Mobile,1,0,29,female,6.1,3.8,5,97.22,3,Debit Card,1.0,4,0.179,1.0,0,0
9214,Mobile,Offer discount on Mobile,1,0,29,female,6.1,3.8,5,97.22,3,Debit Card,1.0,4,0.922,1.0,0,0
9223,Laptop & Accessory,Offer discount on Laptop & Accessory,1,1,19,male,10.9,4.6,3,51.66,3,Credit Card,4.0,3,0.919,0,0,0
9223,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,19,male,10.9,4.6,3,51.66,3,Credit Card,4.0,5.0,0.946,0,0,0
9223,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,19,male,10.9,4.6,3,51.66,3,Credit Card,4.0,1.0,0.47,1.0,0,0
9225,Grocery,Offer discount on Grocery,0,0,38,female,37.0,8.2,3,322.94,4,UPI,6.1,5,0.136,0.0,1,1
9225,Grocery,Offer discount on Grocery,0,0,38,female,37.0,8.2,3,322.94,4,UPI,6.1,5,0.379,0.0,1,1
9225,Grocery,Offer discount on Grocery,0,0,38,female,37.0,8.2,3,322.94,4,UPI,6.1,5,0.824,0.0,1,1
9230,Mobile,Offer discount on Mobile,0,0,35,male,9.3,7.6,4,218.12,2,Credit Card,8.2,5,0.257,0.0,1,1
9230,Mobile,Offer discount on Mobile,0,0,35,male,9.3,7.6,4,218.12,2,Credit Card,8.2,5,0.38,0.0,1,1
9230,Mobile,Offer discount on Mobile,0,0,35,male,9.3,7.6,4,218.12,2,Credit Card,8.2,5,0.857,0.0,1,1
9235,Fashion,Offer discount on Fashion,0,0,22,male,30.4,6.0,2,74.65,3,Debit Card,6.1,3,0.82,0.0,1,1
9235,Fashion,Offer discount on Fashion,0,0,22,male,30.4,6.0,2,74.65,3,Debit Card,6.1,3,0.487,0.0,1,1
9235,Fashion,Offer discount on Fashion,0,0,22,male,30.4,6.0,2,74.65,3,Debit Card,6.1,3,0.846,0.0,1,1
9236,Fashion,Offer discount on Fashion,1,1,42,female,13.0,6.5,5,84.53,1,Debit Card,12.6,2,0.887,0,0,0
9236,Fashion,Offer discount on Fashion,1,0,42,female,13.0,6.5,5,84.53,1,Debit Card,12.6,2,0.533,1.0,0,0
9236,Fashion,Offer discount on Fashion,1,0,42,female,13.0,6.5,5,84.53,1,Debit Card,12.6,4.0,0.445,1.0,0,0
9240,Laptop & Accessory,Offer discount on Laptop & Accessory,0,0,45,male,15.0,5.1,3,97.73,3,Debit Card,6.1,5,0.126,0.0,1,1
9240,Laptop & Accessory,Offer discount on Laptop & Accessory,0,0,45,male,15.0,5.1,3,97.73,3,Debit Card,6.1,5,0.829,0.0,1,1
9240,Laptop & Accessory,Offer discount on Laptop & Accessory,0,0,45,male,15.0,5.1,3,97.73,3,Debit Card,6.1,5,0.588,0.0,1,1
9243,Mobile,Offer discount on Mobile,1,1,24,male,22.4,4.5,4,60.95,3,Debit Card,10.3,3,0.915,1.0,0,0
9243,Mobile,Offer discount on Mobile,1,0,24,male,22.4,4.5,4,60.95,3,Debit Card,10.3,3,0.727,1.0,0,0
9243,Mobile,Offer discount on Mobile,1,0,24,male,22.4,4.5,4,60.95,3,Debit Card,10.3,3,0.073,1.0,0,0
9252,Mobile,Offer discount on Mobile,0,0,31,male,6.1,3.4,2,206.29,2,Credit Card,13.8,3,0.175,0.0,1,1
9252,Mobile,Offer discount on Mobile,0,0,31,male,6.1,3.4,2,206.29,2,Credit Card,13.8,3,0.114,0.0,1,1
9252,Mobile,Offer discount on Mobile,0,0,31,male,6.1,3.4,2,206.29,2,Credit Card,13.8,3,0.284,0.0,1,1
9256,Mobile,Offer discount on Mobile,1,1,27,female,5.3,2.5,1,181.45,2,UPI,12.5,3,0.974,0.0,0,0
9256,Mobile,Offer discount on Mobile,1,0,27,female,5.3,2.5,1,181.45,2,UPI,12.5,3,0.995,0,0,0
9256,Mobile,Offer discount on Mobile,1,0,27,female,5.3,2.5,1,181.45,2,UPI,12.5,3,0.355,1.0,0,0
9257,Grocery,Offer discount on Grocery,1,1,24,male,11.6,3.5,4,128.94,2,Cash on Delivery,12.3,3,0.032,1.0,0,0
9257,Grocery,Offer discount on Grocery,1,0,24,male,11.6,3.5,4,128.94,2,Cash on Delivery,12.3,3,0.893,1.0,0,0
9257,Grocery,Offer discount on Grocery,1,0,24,male,11.6,3.5,4,128.94,2,Cash on Delivery,12.3,5.0,0.997,0,0,0
9258,Grocery,Offer discount on Grocery,1,1,66,male,30.3,6.5,5,145.91,3,E Wallet,11.7,3,0.351,1.0,0,0
9258,Grocery,Offer discount on Grocery,1,0,66,male,30.3,6.5,5,145.91,3,E Wallet,11.7,3,0.649,1.0,0,0
9258,Grocery,Offer discount on Grocery,1,0,66,male,30.3,6.5,5,145.91,3,E Wallet,11.7,3,0.553,1.0,0,0
9262,Mobile,Offer discount on Mobile,1,1,43,female,9.9,5.7,2,107.28,2,Credit Card,15.0,4,0.186,1.0,0,0
9262,Mobile,Offer discount on Mobile,1,0,43,female,9.9,5.7,2,107.28,2,Credit Card,15.0,4,0.137,1.0,0,0
9262,Mobile,Offer discount on Mobile,1,0,43,female,9.9,5.7,2,107.28,2,Credit Card,15.0,4,0.909,0,0,0
9265,Mobile,Offer discount on Mobile,1,1,43,female,14.9,5.6,4,56.45,3,UPI,9.5,1.0,0.991,0,0,0
9265,Mobile,Offer discount on Mobile,1,0,43,female,14.9,5.6,4,56.45,3,UPI,9.5,3,0.227,1.0,0,0
9265,Mobile,Offer discount on Mobile,1,0,43,female,14.9,5.6,4,56.45,3,UPI,9.5,3,0.372,1.0,0,0
9266,Mobile,Offer discount on Mobile,1,1,33,female,43.8,10.7,5,77.14,6,Credit Card,7.3,5,0.945,0,0,0
9266,Mobile,Offer discount on Mobile,1,0,33,female,43.8,10.7,5,77.14,6,Credit Card,7.3,5,0.88,1.0,0,0
9266,Mobile,Offer discount on Mobile,1,0,33,female,43.8,10.7,5,77.14,6,Credit Card,7.3,5,0.306,1.0,0,0
9275,Grocery,Offer discount on Grocery,0,0,18,male,10.9,5.4,0,61.22,2,UPI,15.6,3,0.419,0.0,1,1
9275,Grocery,Offer discount on Grocery,0,0,18,male,10.9,5.4,0,61.22,2,UPI,15.6,3,0.806,0.0,1,1
9275,Grocery,Offer discount on Grocery,0,0,18,male,10.9,5.4,0,61.22,2,UPI,15.6,3,0.539,0.0,1,1
9276,Laptop & Accessory,Offer discount on Laptop & Accessory,1,1,31,female,9.0,5.4,1,73.47,2,Credit Card,4.6,2.0,0.92,0,0,0
9276,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,31,female,9.0,5.4,1,73.47,2,Credit Card,4.6,3,0.943,0,0,0
9276,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,31,female,9.0,5.4,1,73.47,2,Credit Card,4.6,2.0,0.961,0,0,0
9281,Mobile,Offer discount on Mobile,0,0,37,female,15.5,9.0,5,50.85,3,E Wallet,7.1,3,0.329,0.0,1,1
9281,Mobile,Offer discount on Mobile,0,0,37,female,15.5,9.0,5,50.85,3,E Wallet,7.1,3,0.781,0.0,1,1
9281,Mobile,Offer discount on Mobile,0,0,37,female,15.5,9.0,5,50.85,3,E Wallet,7.1,3,0.795,0.0,1,1
9282,Mobile,Offer discount on Mobile,1,1,27,female,12.3,1.8,2,73.85,3,Credit Card,11.1,3,0.942,0,0,0
9282,Mobile,Offer discount on Mobile,1,0,27,female,12.3,1.8,2,73.85,3,Credit Card,11.1,3,0.945,1.0,0,0
9282,Mobile,Offer discount on Mobile,1,0,27,female,12.3,1.8,2,73.85,3,Credit Card,11.1,3,0.9,0,0,0
9283,Fashion,Offer discount on Fashion,1,1,44,female,10.6,4.9,4,84.58,2,Debit Card,8.0,3,0.865,1.0,0,0
9283,Fashion,Offer discount on Fashion,1,0,44,female,10.6,4.9,4,84.58,2,Debit Card,8.0,5.0,0.413,1.0,0,0
9283,Fashion,Offer discount on Fashion,1,0,44,female,10.6,4.9,4,84.58,2,Debit Card,8.0,3,0.191,1.0,0,0
9289,Laptop & Accessory,Offer discount on Laptop & Accessory,1,1,46,female,29.7,8.1,4,93.22,4,UPI,13.1,5,0.746,1.0,0,0
9289,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,46,female,29.7,8.1,4,93.22,4,UPI,13.1,2.0,1.001,0,0,0
9289,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,46,female,29.7,8.1,4,93.22,4,UPI,13.1,5,0.753,1.0,0,0
9292,Mobile,Offer discount on Mobile,0,0,19,male,22.3,6.7,2,79.34,4,Cash on Delivery,1.6,4,0.001,0.0,1,1
9292,Mobile,Offer discount on Mobile,0,0,19,male,22.3,6.7,2,79.34,4,Cash on Delivery,1.6,4,0.667,0.0,1,1
9292,Mobile,Offer discount on Mobile,0,0,19,male,22.3,6.7,2,79.34,4,Cash on Delivery,1.6,4,0.231,0.0,1,1
9293,Grocery,Offer discount on Grocery,0,0,40,male,26.0,8.6,6,128.94,4,Credit Card,17.0,4,0.212,0.0,1,1
9293,Grocery,Offer discount on Grocery,0,0,40,male,26.0,8.6,6,128.94,4,Credit Card,17.0,4,0.388,0.0,1,1
9293,Grocery,Offer discount on Grocery,0,0,40,male,26.0,8.6,6,128.94,4,Credit Card,17.0,4,0.44,0.0,1,1
9295,Mobile,Offer discount on Mobile,1,1,25,female,10.2,5.4,3,58.24,2,Credit Card,7.4,4,0.261,1.0,0,0
9295,Mobile,Offer discount on Mobile,1,0,25,female,10.2,5.4,3,58.24,2,Credit Card,7.4,4,0.066,1.0,0,0
9295,Mobile,Offer discount on Mobile,1,0,25,female,10.2,5.4,3,58.24,2,Credit Card,7.4,2.0,0.421,1.0,0,0
9296,Home & Kitchen,Offer discount on Home & Kitchen,1,1,28,female,19.0,6.6,4,95.22,3,Debit Card,11.4,4,0.055,1.0,0,0
9296,Home & Kitchen,Offer discount on Home & Kitchen,1,0,28,female,19.0,6.6,4,95.22,3,Debit Card,11.4,4,0.869,0,0,0
9296,Home & Kitchen,Offer discount on Home & Kitchen,1,0,28,female,19.0,6.6,4,95.22,3,Debit Card,11.4,3.0,0.925,0,0,0
9313,Home & Kitchen,Offer discount on Home & Kitchen,1,1,35,male,11.5,4.0,2,22.02,2,Credit Card,9.9,4,0.756,1.0,0,0
9313,Home & Kitchen,Offer discount on Home & Kitchen,1,0,35,male,11.5,4.0,2,22.02,2,Credit Card,9.9,4,0.935,1.0,0,0
9313,Home & Kitchen,Offer discount on Home & Kitchen,1,0,35,male,11.5,4.0,2,22.02,2,Credit Card,9.9,4,0.092,1.0,0,0
9318,Mobile,Offer discount on Mobile,1,1,31,female,51.1,5.6,2,101.38,6,E Wallet,19.1,3,0.923,1.0,0,0
9318,Mobile,Offer discount on Mobile,1,0,31,female,51.1,5.6,2,101.38,6,E Wallet,19.1,3,0.912,0,0,0
9318,Mobile,Offer discount on Mobile,1,0,31,female,51.1,5.6,2,101.38,6,E Wallet,19.1,3,0.898,0,0,0
9325,Fashion,Offer discount on Fashion,1,1,40,male,12.4,4.2,4,39.04,1,UPI,7.8,2,0.409,1.0,0,0
9325,Fashion,Offer discount on Fashion,1,0,40,male,12.4,4.2,4,39.04,1,UPI,7.8,2.0,0.917,0,0,0
